362.5,43.1397778906266,29.65749,18.23421,9.70453,6.76718,5.10515,2.77432,0.86127,1.41011,1.40006,0.31443
363,42.9556216415444,29.55493,18.1932,9.69901,6.7553,5.06745,2.81698,0.85105,1.46475,1.37081,0.29166
363.5,42.7692213047532,29.45131,18.16024,9.70477,6.72374,5.01122,2.84155,0.85306,1.51909,1.33829,0.26979
364,42.5803332364446,29.35312,18.09954,9.6959,6.69421,4.96556,2.86436,0.84122,1.57277,1.30368,0.24886
364.5,42.3887009694518,29.23223,18.02463,9.68152,6.64119,4.86487,2.87179,0.82093,1.62541,1.26706,0.22865
365,42.194068036608,29.13105,17.94814,9.65504,6.57865,4.68567,2.88048,0.80866,1.67664,1.22855,0.20979
365.5,41.9961651473882,29.03636,17.86548,9.63299,6.50773,4.62562,2.88587,0.83566,1.7261,1.18835,0.19163
366,41.7946973645507,28.96532,17.78246,9.60705,6.41957,4.61075,2.8866,0.88636,1.77342,1.14636,0.17436
366.5,41.5849969856606,28.87234,17.69678,9.58437,6.34281,4.59589,2.8852,0.91339,1.81823,1.10344,0.15831
367,41.3752837834121,28.77565,17.59926,9.57788,6.26385,4.58102,2.87809,0.92092,1.86021,1.05871,0.14288
367.5,41.172918365491,28.6947,17.48163,9.58726,6.17535,4.56616,2.85118,0.93891,1.899,1.01377,0.12857
368,40.9936862860103,28.6196,17.37988,9.60024,6.07282,4.55129,2.80799,0.96589,1.93429,0.96803,0.11522
368.5,40.7936290725899,28.54155,17.28129,9.59807,5.95951,4.53643,2.75884,1.00172,1.96579,0.92171,0.10276
369,40.6119862017418,28.45918,17.19352,9.57179,5.87196,4.52157,2.71811,1.03017,1.9932,0.87526,0.09111
369.5,40.418225257265,28.38534,17.10165,9.55619,5.79182,4.5067,2.68333,1.06453,2.01628,0.8286,0.08047
370,40.2246181930882,28.2912,16.99228,9.53731,5.70258,4.48224,2.64488,1.10475,2.03477,0.78306,0.07052
370.5,40.0319087639951,28.22901,16.89558,9.51931,5.59706,4.35642,2.57832,1.15071,2.0485,0.73707,0.06153
371,39.8476883981212,28.16017,16.79964,9.50112,5.49995,4.32639,2.50666,1.20217,2.05726,0.69231,0.05324
371.5,39.6775480797017,28.08437,16.69881,9.49684,5.41817,4.3508,2.44111,1.25881,2.06093,0.64823,0.04564
372,39.5016757201054,28.02531,16.57403,9.48304,5.32738,4.33324,2.38372,1.32027,2.05938,0.60501,0.03916
372.5,39.297476561942,27.94565,16.47294,9.45376,5.21487,4.33636,2.32757,1.3861,2.05254,0.56304,0.03315
373,39.1087039038584,27.88763,16.36372,9.41346,5.10816,4.34069,2.25062,1.45579,2.04037,0.52251,0.02788
373.5,38.9644411225636,27.80768,16.26748,9.37207,5.02118,4.32113,2.18389,1.52882,2.02286,0.48352,0.02322
374,38.8102658852741,27.72447,16.14784,9.34211,4.93756,4.33977,2.12077,1.60461,2.00004,0.44636,0.01924
374.5,38.638202063104,27.64597,16.02062,9.31372,4.84738,4.39827,2.0507,1.68255,1.97199,0.41018,0.01583
375,38.4526095978881,27.56924,15.88899,9.2583,4.7505,4.40495,1.97676,1.762,1.93881,0.37674,0.01298
375.5,38.2912532799297,27.48296,15.76042,9.20657,4.67089,4.41165,1.9134,1.84234,1.90066,0.34431,0.01073
376,38.1638660382068,27.38591,15.65904,9.15225,4.62097,4.41834,1.86024,1.92293,1.85772,0.31405,0.00897
376.5,38.0308621655321,27.28266,15.59101,9.07962,4.56511,4.42503,1.81111,2.00309,1.81022,0.28608,0.00776
377,37.8993458024246,27.18851,15.51261,9.02234,4.50641,4.43172,1.75954,2.08221,1.75842,0.25995,0.00647
377.5,37.7664701633334,27.10417,15.4365,8.96688,4.45497,4.43841,1.70212,2.15964,1.70263,0.23603,0.00598
378,37.6405576078193,26.99691,15.34135,8.91324,4.40645,4.4451,1.65862,2.23478,1.64318,0.21392,0.00567
378.5,37.4855360288795,26.88268,15.24952,8.83551,4.37155,4.4518,1.62718,2.30702,1.58043,0.19397,0.00564
379,37.3557892892226,26.7736,15.16733,8.73128,4.34913,4.45848,1.59037,2.37579,1.51479,0.17549,0.00587
379.5,37.2343649091265,26.67097,15.10167,8.63647,4.32981,4.46518,1.55474,2.44057,1.44669,0.15921,0.00607
380,37.1432677714982,26.56786,15.02048,8.54639,4.314,4.47187,1.51922,2.50084,1.37657,0.14408,0.00641
380.5,37.0240361856779,26.46496,14.96181,8.45661,4.30645,4.54565,1.49479,2.55614,1.3049,0.13133,0.00695
381,36.9000471339144,26.35963,14.89756,8.36955,4.3237,4.5735,1.47136,2.60603,1.23218,0.11913,0.00752
381.5,36.7962420481738,26.25884,14.83749,8.25573,4.33412,4.56008,1.44063,2.65014,1.15889,0.10873,0.00791
382,36.6999386270606,26.14494,14.75274,8.16534,4.35066,4.50661,1.40649,2.68812,1.08556,0.09868,0.0083
382.5,36.5998523152379,26.01164,14.67725,8.04038,4.37643,4.45079,1.37357,2.71968,1.01268,0.08926,0.00862
383,36.4942263126134,25.88149,14.59618,7.94686,4.39519,4.4277,1.3652,2.74458,0.94076,0.07997,0.00869
383.5,36.3995386346507,25.7377,14.55279,7.90269,4.44698,4.4046,1.36524,2.76262,0.87028,0.06994,0.0087
384,36.2788195392632,25.6169,14.49103,7.82718,4.50735,4.34752,1.37276,2.77366,0.80171,0.06037,0.00844
384.5,36.1990710737634,25.50055,14.42716,7.7154,4.57425,4.26166,1.38254,2.7776,0.73551,0.05037,0.00798
385,36.1107950749694,25.36798,14.37199,7.56644,4.64349,4.19988,1.40097,2.77441,0.67205,0.04882,0.00735
385.5,36.0135940187725,25.23017,14.30781,7.41536,4.70626,4.13035,1.40542,2.7641,0.61172,0.04471,0.0067
386,35.9378592644323,25.0912,14.25329,7.36209,4.77112,4.05732,1.39923,2.74673,0.55479,0.03694,0.00592
386.5,35.8357083919173,24.97822,14.18646,7.26531,4.85212,3.99465,1.44352,2.7224,0.50152,0.02907,0.00516
387,35.7613072668442,24.86647,14.12567,7.17668,4.93356,3.91773,1.49305,2.69129,0.45205,0.02733,0.00472
387.5,35.6587845169374,24.72916,14.0944,7.10046,5.01462,3.81741,1.57468,2.65359,0.40646,0.02641,0.00439
388,35.5520813522126,24.59464,14.04023,7.02769,5.09498,3.72838,1.65563,2.60955,0.36468,0.02263,0.00451
388.5,35.4514179892647,24.46145,13.99689,6.97366,5.16006,3.65872,1.6945,2.55947,0.32658,0.01564,0.00565
389,35.3530243607424,24.33244,13.9423,6.92534,5.23009,3.5992,1.66969,2.50368,0.29186,0.0086,0.00813
389.5,35.2423844250081,24.22429,13.93459,6.88598,5.29114,3.52282,1.80505,2.44255,0.26007,0.00848,0.00884
390,35.1179337323445,24.11007,13.94558,6.83653,5.34679,3.44525,1.94911,2.37648,0.23062,0.00964,0.00816
390.5,34.9855325575117,23.97569,13.90521,6.78581,5.40658,3.36534,2.09416,2.3059,0.20271,0.0093,0.00698
391,34.8648006387659,23.81957,13.85537,6.75573,5.43119,3.30913,2.23895,2.23126,0.17537,0.00925,0.00654
391.5,34.756648434549,23.674,13.80831,6.73955,5.44566,3.25313,2.3823,2.15304,0.14739,0.00921,0.00685
392,34.6191050930229,23.52937,13.774,6.74501,5.44392,3.19392,2.52319,2.07172,0.12313,0.00916,0.00673
392.5,34.4726238707358,23.40742,13.73758,6.74632,5.4302,3.13973,2.66066,1.9878,0.11461,0.00912,0.0067
393,34.3327466779923,23.27022,13.69175,6.74507,5.40683,3.09092,2.79387,1.90179,0.0977,0.00907,0.00667
393.5,34.2011405513765,23.12503,13.66901,6.74484,5.36154,3.04602,2.92205,1.81419,0.08077,0.00903,0.00663
394,34.0689189035604,22.98693,13.66465,6.74576,5.29258,3.0162,3.04454,1.72548,0.06972,0.00898,0.0066
394.5,33.9369665462695,22.86209,13.67243,6.74179,5.21651,2.99449,3.16072,1.63614,0.06384,0.00894,0.00656
395,33.8018981129025,22.72467,13.67736,6.74231,5.1244,2.98577,3.27006,1.54663,0.05623,0.00889,0.00653
395.5,33.6726514842208,22.6229,13.65346,6.7521,5.01887,2.98648,3.37206,1.45736,0.04718,0.00884,0.0065
396,33.5265934327587,22.52431,13.60642,6.77738,4.9073,2.98013,3.46631,1.36872,0.04174,0.0088,0.00646
396.5,33.3556580661223,22.41873,13.56144,6.80904,4.78907,2.97699,3.55242,1.28104,0.03792,0.00875,0.00643
397,33.1887620573622,22.3046,13.51144,6.85127,4.68058,3.01023,3.63006,1.19461,0.03289,0.00871,0.0064
397.5,33.0043749878299,22.20359,13.47182,6.88834,4.56005,3.03706,3.69894,1.10964,0.02737,0.00866,0.00636
398,32.8494688191152,22.09098,13.42268,6.93881,4.43479,3.05578,3.75882,1.02628,0.02521,0.00862,0.00633
398.5,32.7002690448605,21.97391,13.38132,6.98657,4.3006,3.07451,3.80947,0.94459,0.02592,0.00857,0.00629
399,32.5302697833827,21.84578,13.35246,7.02685,4.1631,3.09323,3.85071,0.86453,0.02703,0.00852,0.00626
399.5,32.3535510821362,21.73602,13.31384,7.06899,4.03403,3.14612,3.88238,0.78596,0.02671,0.00848,0.00623
400,32.1753448713226,21.64789,13.25135,7.10069,3.90854,3.22887,3.90436,0.70863,0.02278,0.00843,0.00619
400.5,32.0304665688276,21.56544,13.20441,7.13544,3.79068,3.34355,3.91653,0.63216,0.01678,0.00839,0.00616
401,31.8871655394081,21.45146,13.15069,7.17095,3.69068,3.39602,3.91884,0.55604,0.01218,0.00834,0.00612
401.5,31.7110880060784,21.36147,13.09903,7.19338,3.59035,3.44842,3.91122,0.48772,0.01106,0.0083,0.00609
402,31.5385881897249,21.27534,13.04028,7.19967,3.49948,3.55778,3.89367,0.44047,0.01254,0.00825,0.00606
402.5,31.3677938800302,21.17277,12.94293,7.19829,3.41805,3.64643,3.86619,0.38734,0.01191,0.0082,0.00602
403,31.2023597341205,21.05483,12.84541,7.20042,3.32995,3.69219,3.82881,0.33656,0.01185,0.00816,0.00599
403.5,31.0636751137024,20.95672,12.76564,7.1896,3.27123,3.83184,3.78159,0.28714,0.01178,0.00811,0.00596
404,30.9172067147736,20.86465,12.66871,7.17854,3.22911,3.97883,3.72465,0.24304,0.01172,0.00807,0.00592
404.5,30.7448864254368,20.78482,12.57706,7.15385,3.18548,4.04546,3.6581,0.21181,0.01166,0.00802,0.00589
405,30.5446881550746,20.73416,12.49171,7.10847,3.13034,4.11865,3.58213,0.18768,0.01159,0.00798,0.00586
405.5,30.3580185277583,20.70717,12.40646,7.05268,3.08952,4.27853,3.49694,0.16025,0.01153,0.00793,0.00582
406,30.1725542961258,20.73714,12.30295,6.98291,3.05278,4.38694,3.4028,0.13291,0.01147,0.00789,0.00579
406.5,30.0161734412022,20.70134,12.18427,6.90574,3.03589,4.46328,3.30001,0.1075,0.01141,0.00784,0.00575
407,29.8402369648143,20.64044,12.07171,6.8207,3.02064,4.54806,3.18895,0.08816,0.01134,0.00779,0.00572
407.5,29.6540546251148,20.56954,11.96833,6.71649,3.01939,4.65322,3.07005,0.07438,0.01128,0.00775,0.00569
408,29.4769640464765,20.47714,11.87503,6.60951,3.03985,4.77777,2.94379,0.0587,0.01122,0.0077,0.00565
408.5,29.3168772409934,20.4297,11.74914,6.52311,3.07285,4.82436,2.81074,0.04507,0.01115,0.00766,0.00562
409,29.1406586507221,20.39187,11.64194,6.42858,3.13078,4.87095,2.67157,0.03473,0.01109,0.00761,0.00559
409.5,29.0101553329232,20.38014,11.53911,6.30899,3.19326,4.96789,2.52699,0.03161,0.01103,0.00756,0.00555
410,28.8837298430756,20.38503,11.45264,6.1917,3.27297,5.01655,2.37786,0.02932,0.01097,0.00752,0.00552
410.5,28.7483408257503,20.37845,11.33779,6.08991,3.36483,5.04968,2.22511,0.02142,0.0109,0.00747,0.00548
411,28.6019878370465,20.33701,11.224,5.98448,3.4792,5.06858,2.06978,0.01469,0.01084,0.00743,0.00545
411.5,28.4724590944813,20.2697,11.12149,5.87636,3.65358,5.05944,1.91307,0.01277,0.01078,0.00738,0.00542
412,28.3280552562448,20.20981,11.03133,5.76106,3.74262,5.05577,1.75627,0.01457,0.01071,0.00734,0.00538
412.5,28.1779322001898,20.17974,10.94145,5.66606,3.88605,5.0521,1.60084,0.01395,0.01065,0.00729,0.00535
413,28.0136265098138,20.14617,10.85077,5.58122,4.25397,5.04843,1.44839,0.01387,0.01059,0.00724,0.00531
413.5,27.8728773287035,20.08154,10.76899,5.49781,4.45916,5.04475,1.30067,0.01379,0.01053,0.0072,0.00528
414,27.7598650716767,20.0081,10.68251,5.4217,4.5451,5.04108,1.15965,0.0137,0.01046,0.00715,0.00525
414.5,27.6541364821856,19.9347,10.63055,5.36223,4.63104,5.03741,1.02746,0.01362,0.0104,0.00711,0.00521
415,27.5079758438569,19.85121,10.59571,5.30384,4.71698,4.98969,0.90644,0.01353,0.01034,0.00706,0.00518
415.5,27.3925784421794,19.71622,10.54364,5.26486,4.88541,4.91714,0.79913,0.01345,0.01027,0.00702,0.00515
416,27.2821308568201,19.59874,10.49721,5.23451,5.29115,4.86952,0.70833,0.01337,0.01021,0.00697,0.00511
416.5,27.1506016703542,19.48318,10.45333,5.21257,5.47407,4.80694,0.63706,0.01329,0.01015,0.00693,0.00508
417,26.9993629821239,19.35308,10.44679,5.21081,5.55295,4.7374,0.58098,0.0132,0.01009,0.00688,0.00504
417.5,26.8735530134766,19.19485,10.45515,5.20695,5.73684,4.65401,0.53223,0.01312,0.01002,0.00683,0.00501
418,26.7554883532649,19.01398,10.45354,5.21218,5.84686,4.54097,0.46581,0.01304,0.00996,0.00679,0.00498
418.5,26.6531194836581,18.83413,10.45321,5.23901,5.97069,4.43163,0.38758,0.01295,0.0099,0.00674,0.00494
419,26.5881563503213,18.65982,10.45291,5.26801,6.14271,4.30517,0.31882,0.01287,0.00983,0.0067,0.00491
419.5,26.5535461061689,18.47075,10.45261,5.291,6.20227,4.1751,0.26598,0.01278,0.00977,0.00665,0.00488
420,26.5919777111058,18.27316,10.4523,5.34333,6.22451,4.03664,0.23944,0.0127,0.00971,0.00661,0.00484
420.5,26.5460700882582,18.07393,10.45397,5.39378,6.24675,3.889,0.22171,0.01262,0.00965,0.00656,0.00481
421,26.467975835984,17.89541,10.44742,5.46473,6.269,3.74333,0.20074,0.01253,0.00958,0.00651,0.00477
421.5,26.3770582253724,17.76127,10.45038,5.54273,6.29124,3.60238,0.17734,0.01245,0.00952,0.00647,0.00474
422,26.2585703943356,17.64149,10.46602,5.61497,6.31348,3.45549,0.15538,0.01237,0.00946,0.00642,0.00471
422.5,26.1977363823834,17.52589,10.49165,5.70102,6.40761,3.29502,0.14042,0.01229,0.00939,0.00638,0.00467
423,26.1492256177933,17.36676,10.52892,5.80854,6.42292,3.13828,0.12918,0.0122,0.00933,0.00633,0.00464
423.5,26.1341838184637,17.1783,10.56063,5.92919,6.38483,2.97838,0.11587,0.01212,0.00927,0.00629,0.00461
424,26.1404544406906,17.01154,10.57788,6.10359,6.36379,2.824,0.09094,0.01204,0.00921,0.00624,0.00457
424.5,26.1320166709047,16.88273,10.58711,6.24795,6.31986,2.6567,0.06331,0.01195,0.00914,0.00619,0.00454
425,26.0788766739548,16.77857,10.5895,6.33964,6.25318,2.48615,0.04368,0.01187,0.00908,0.00615,0.0045
425.5,25.9925626489864,16.68809,10.57859,6.50282,6.17986,2.32715,0.0414,0.01178,0.00902,0.0061,0.00447
426,25.9157635559042,16.55671,10.54227,6.66742,6.11402,2.17413,0.044,0.0117,0.00895,0.00606,0.00444
426.5,25.8772037173839,16.43331,10.4829,6.79458,6.03717,2.02197,0.04385,0.01162,0.00889,0.00601,0.0044
427,25.8341557034455,16.34508,10.41411,6.92597,5.93619,1.87204,0.04353,0.01153,0.00883,0.00597,0.00437
427.5,25.7512783385115,16.25183,10.36229,7.07037,5.80845,1.71576,0.04341,0.01145,0.00877,0.00592,0.00434
428,25.6571035948822,16.17129,10.3031,7.17553,5.67864,1.55581,0.0433,0.01137,0.0087,0.00587,0.0043
428.5,25.5629801446863,16.12709,10.2228,7.2644,5.54149,1.40945,0.04318,0.01128,0.00864,0.00583,0.00427
429,25.4559179259281,16.09233,10.13532,7.39466,5.38876,1.27827,0.04306,0.0112,0.00858,0.00578,0.00423
429.5,25.2828154117327,16.11374,10.00005,7.48094,5.22349,1.16002,0.04294,0.01112,0.00851,0.00574,0.0042
430,25.1321665979859,16.15831,9.89073,7.54822,5.03259,1.05171,0.04282,0.01104,0.00845,0.00569,0.00417
430.5,24.9839798690399,16.23054,9.80555,7.61049,4.82803,0.95641,0.04271,0.01095,0.00839,0.00565,0.00413
431,24.8171479770714,16.28736,9.72134,7.64233,4.6057,0.85924,0.04259,0.01087,0.00832,0.0056,0.0041
431.5,24.6142439781001,16.30042,9.65341,7.665,4.38374,0.77241,0.04205,0.01078,0.00826,0.00555,0.00407
432,24.3823078958531,16.27738,9.54659,7.6854,4.14033,0.69895,0.04434,0.0107,0.0082,0.00551,0.00403
432.5,24.1516797961565,16.28304,9.42445,7.69019,3.8886,0.63231,0.0411,0.01062,0.00814,0.00546,0.004
433,23.9281558369788,16.33541,9.28182,7.67291,3.61842,0.57362,0.03111,0.01053,0.00807,0.00542,0.00396
433.5,23.6857046008952,16.40763,9.12554,7.6506,3.35174,0.50569,0.02024,0.01045,0.00801,0.00537,0.00393
434,23.4323278635082,16.4635,9.02298,7.62168,3.09043,0.44181,0.01386,0.01037,0.00795,0.00533,0.0039
434.5,23.1768480953539,16.47151,8.95986,7.57432,2.82009,0.39746,0.01502,0.01028,0.00789,0.00528,0.00386
435,22.9479255023161,16.45963,8.88999,7.50798,2.55531,0.36123,0.0161,0.0102,0.00782,0.00523,0.00383
435.5,22.7759129735794,16.4609,8.77932,7.44173,2.30516,0.3285,0.0156,0.01012,0.00776,0.00519,0.0038
436,22.622314787415,16.45811,8.65954,7.36156,2.07823,0.2902,0.01548,0.01003,0.0077,0.00514,0.00376
436.5,22.4740767650357,16.46518,8.59234,7.26313,1.87592,0.2542,0.01536,0.00995,0.00763,0.0051,0.00373
437,22.270018663814,16.47098,8.53511,7.14956,1.67981,0.22165,0.01524,0.00987,0.00757,0.00505,0.00369
437.5,22.028349652589,16.4355,8.4911,7.03486,1.48652,0.2036,0.01512,0.00978,0.00751,0.00501,0.00366
438,21.8145073289559,16.36787,8.45016,6.91049,1.31281,0.18978,0.01501,0.0097,0.00745,0.00496,0.00363
438.5,21.649329650213,16.27022,8.42627,6.75384,1.16183,0.16885,0.01489,0.00962,0.00738,0.00492,0.00359
439,21.5157615497715,16.13799,8.43786,6.57366,1.00881,0.14181,0.01477,0.00953,0.00732,0.00487,0.00356
439.5,21.3997358035355,16.0004,8.45199,6.38681,0.87463,0.11886,0.01465,0.00945,0.00726,0.00482,0.00353
440,21.2312625216998,15.8298,8.49438,6.21045,0.74058,0.11407,0.01453,0.00937,0.00719,0.00478,0.00349
440.5,21.0730222798174,15.67378,8.52983,6.02418,0.64706,0.11758,0.01442,0.00928,0.00713,0.00473,0.00346
441,20.9598817892072,15.50219,8.56807,5.79203,0.5715,0.10774,0.0143,0.0092,0.00707,0.00469,0.00342
441.5,20.8403039727118,15.28947,8.61217,5.55367,0.4876,0.09283,0.01418,0.00912,0.007,0.00464,0.00339
442,20.7370246446631,15.05898,8.69433,5.3123,0.4149,0.08152,0.01406,0.00903,0.00694,0.00459,0.00336
442.5,20.6803454008121,14.8153,8.80392,5.07546,0.3555,0.08133,0.01395,0.00895,0.00688,0.00455,0.00332
443,20.6357714072316,14.57967,8.91658,4.83381,0.30613,0.08564,0.01383,0.00887,0.00682,0.0045,0.00329
443.5,20.6632262174318,14.34233,9.02481,4.56921,0.2647,0.07575,0.01371,0.00878,0.00675,0.00446,0.00326
444,20.7203799255412,14.10499,9.12311,4.31998,0.21827,0.06152,0.01359,0.0087,0.00669,0.00441,0.00322
444.5,20.8130030428117,13.86993,9.23684,4.07583,0.19137,0.04914,0.01347,0.00862,0.00663,0.00437,0.00319
445,20.8858653648843,13.62559,9.34426,3.82192,0.17688,0.0454,0.01336,0.00853,0.00657,0.00432,0.00315
445.5,20.9026126708728,13.39167,9.45515,3.55984,0.16199,0.0486,0.01324,0.00845,0.0065,0.00428,0.00312
446,20.8730676532636,13.18576,9.55032,3.28133,0.12918,0.04761,0.01312,0.00837,0.00644,0.00423,0.00309
446.5,20.8803256740826,13.00664,9.63969,3.01933,0.10694,0.04745,0.013,0.00828,0.00638,0.00418,0.00305
447,20.9474816016951,12.82922,9.72165,2.78137,0.10033,0.0473,0.01289,0.0082,0.00631,0.00414,0.00302
447.5,21.0400918956072,12.6211,9.8177,2.55912,0.09925,0.04715,0.01277,0.00812,0.00625,0.00409,0.00299
448,21.1117359986377,12.43092,9.91347,2.34986,0.10562,0.04699,0.01265,0.00803,0.00619,0.00405,0.00295
448.5,21.1220075086659,12.26126,9.98209,2.14296,0.09978,0.04684,0.01253,0.00795,0.00612,0.004,0.00292
449,21.1067733589612,12.14818,10.04138,1.95365,0.08378,0.04669,0.01241,0.00787,0.00606,0.00396,0.00288
449.5,21.10840192547,12.03965,10.09115,1.7668,0.06599,0.04654,0.01229,0.00778,0.006,0.00391,0.00285
450,21.1048242084939,11.94648,10.13387,1.59259,0.05539,0.04638,0.01218,0.0077,0.00594,0.00386,0.00282
450.5,21.1138903228384,11.87892,10.17033,1.42036,0.05633,0.04623,0.01206,0.00762,0.00587,0.00382,0.00278
451,21.121327870674,11.85868,10.17487,1.27474,0.06216,0.04608,0.01194,0.00753,0.00581,0.00377,0.00275
451.5,21.0758305952932,11.84741,10.16453,1.15844,0.05603,0.04593,0.01182,0.00745,0.00575,0.00373,0.00272
452,20.989106222858,11.85649,10.13882,1.06904,0.03958,0.04578,0.01171,0.00737,0.00569,0.00368,0.00268
452.5,20.8638861286941,11.89577,10.10075,0.95894,0.02191,0.04562,0.01159,0.00728,0.00562,0.00364,0.00265
453,20.6943228613998,11.96381,10.04502,0.84669,0.01164,0.04547,0.01147,0.0072,0.00556,0.00359,0.00261
453.5,20.5178862740367,12.05451,9.985,0.73857,0.01375,0.04531,0.01135,0.00711,0.0055,0.00354,0.00258
454,20.2991197808021,12.13865,9.88435,0.65539,0.01538,0.04516,0.01124,0.00703,0.00543,0.0035,0.00255
